created_at;id_str;full_text;quote_count;reply_count;retweet_count;favorite_count;lang;user_id_str;conversation_id_str;username;tweet_url
Wed Feb 28 22:48:24 +0000 2024;1762973052059725967;"Loh loh ada yg panas dan laporin gaji saya 😅";0;0;0;0;in;1114744254029369344;1762973052059725967;txthatiku;https://twitter.com/txthatiku/status/1762973052059725967
Wed Feb 28 22:47:54 +0000 2024;1762972923881787413;"@wrote_a_post Dingin, dingin sekali. Panas, pnas skli";0;1;0;0;in;1518757076763578369;1762972428060520853;miroecles;https://twitter.com/miroecles/status/1762972923881787413
Wed Feb 28 22:47:38 +0000 2024;1762972856621912413;"@negritabendita @Vhgkasparov @RC5Oficial será que en la penitenciaría tienen todavía internet?, de seguro ahí los camaradas se apuntan... los boy scouts de los lobos, tigerones, latin kings... los panas de Ruso..";0;0;0;3;es;1726095902;1762853428282212566;magga_shanti;https://twitter.com/magga_shanti/status/1762972856621912413
Wed Feb 28 22:47:31 +0000 2024;1762972827035357423;"@annyelire klo dibandingkan dengan jkt pas ak ke jakarta, iya, panas bgt 😭";0;0;0;0;in;1697525269475823616;1762681394625757330;azmooncoldest;https://twitter.com/azmooncoldest/status/1762972827035357423
Wed Feb 28 22:47:14 +0000 2024;1762972758009684294;"Slalu terfikir mcmna water purification berlaku kat dalam tu? And how we know its been purified? Klu dah bulan2 byr mahal what's different between beli je stock mineral water rm9/ctn.. Nak panas sejuk tu kena rajin je la kan?";0;0;0;0;in;1175344888570728448;1762972758009684294;haifuniverse;https://twitter.com/haifuniverse/status/1762972758009684294
Wed Feb 28 22:46:50 +0000 2024;1762972658105266227;"#AlertaPanas Javier Díaz, Presidente de la Cámara del Transporte Turístico del Ecuador, acompañado de varios miembros del sector, realizaron un plantón en la Plaza Grande en reclamo de sus derechos ya que asegura que existe una competencia desleal, pues hay afectaciones a su… https://t.co/hAca3x8tuy";0;0;0;0;es;1524431376627470344;1762972658105266227;onlypanasec;https://twitter.com/onlypanasec/status/1762972658105266227
Wed Feb 28 22:45:24 +0000 2024;1762972296178975122;"@detikcom Klonto....";0;0;0;0;in;1728110298;1762705688374268129;gemblongpanas;https://twitter.com/gemblongpanas/status/1762972296178975122
Wed Feb 28 22:45:16 +0000 2024;1762972260623933852;"@YaBoiF18 @herricahyadi andaikan dikasih atap, setelah nyebrang..kalau ujan masih keujanan nggak ya? kalau panas masih kepanasan nggak?";0;0;0;0;in;2424698598;1762765608121409884;akangnna;https://twitter.com/akangnna/status/1762972260623933852
Wed Feb 28 22:45:15 +0000 2024;1762972258564280390;"@FrankieWestYT @FNAFArmyOffic @FNAFHISPANOSV Bueno, uno de mis juegos favoritos es Poppt Playtime por la historia, mis animatronicos favoritos son Withered Bonnie y Tiger Rock de los tales from the Pizzaplex. Mis panas: @ProRobu y @DelicateForRetr #SorteoSecurityBreach2024";0;2;0;1;es;1448358932628615168;1762928190199128384;MrmanimationsO1;https://twitter.com/MrmanimationsO1/status/1762972258564280390
Wed Feb 28 22:44:54 +0000 2024;1762972170932887765;"Di jepang kalo musim panas biasanya sampe 40°C, kak...";0;0;0;0;in;2964877506;1762972170932887765;mornifg;https://twitter.com/mornifg/status/1762972170932887765
Wed Feb 28 22:44:31 +0000 2024;1762972075655041172;"Ya Allah hampir aja rawat inap 😭😭 Badan lemes, panas sampe 39⁰ 🥲";0;0;0;0;in;1611202864705310722;1762972075655041172;sunsetjinnie;https://twitter.com/sunsetjinnie/status/1762972075655041172
Wed Feb 28 22:44:23 +0000 2024;1762972041794478086;"@teyeniecupcake panas";0;1;0;0;es;1516403987557535746;1762871301327438102;alweych;https://twitter.com/alweych/status/1762972041794478086
Wed Feb 28 22:44:12 +0000 2024;1762971992150647235;"Lagi bener bener panas ini anak anak muda. Efek Kirkby ??";0;1;0;0;in;531801343;1762971992150647235;KimJoeHan;https://twitter.com/KimJoeHan/status/1762971992150647235
Wed Feb 28 22:43:31 +0000 2024;1762971823229284576;"panas? kipas!";0;2;0;0;lt;1621062201049251840;1762971823229284576;seonniz;https://twitter.com/seonniz/status/1762971823229284576
Wed Feb 28 22:43:21 +0000 2024;1762971781500113043;"@peopleplsure @mulyanamul @herricahyadi Yaelah summer mereka lebih panas dari musim kemarau kita gk sih bang";0;2;0;2;in;1334706376140967936;1762765608121409884;flywithmoo;https://twitter.com/flywithmoo/status/1762971781500113043
Wed Feb 28 22:43:21 +0000 2024;1762971781366001984;"Semoga hari ini matahari cukup panas  agar jemuran kering 🥲";0;0;0;0;in;2397705176;1762971781366001984;dia_____ry;https://twitter.com/dia_____ry/status/1762971781366001984
Wed Feb 28 22:43:07 +0000 2024;1762971720787407083;"@eduardomenoni No hables así de tus panas caliches cachacos Colombo bembeye, porque esos no tan jugando carrito. Respeto pa tus pana. Ta claro diablo?? Mosca pue......";0;0;0;0;es;1749472281498099715;1762609058178080959;ERamos57719;https://twitter.com/ERamos57719/status/1762971720787407083
Wed Feb 28 22:42:51 +0000 2024;1762971654840574314;"Mesti masam kalau pakai belit mcm ni dahla malaysia sekarang panas terik gila ewwww beli tudung mahal mahal just to bau masam during the day 😭";0;0;0;3;in;488255886;1762971654840574314;h0tme0vv;https://twitter.com/h0tme0vv/status/1762971654840574314
Wed Feb 28 22:42:51 +0000 2024;1762971652340809844;"@chroniclea3 JPO jg layaknya trotoar, bukan tempat ngadem klo panas, jg bkan tempat ngiyup klo hujan, gitu mbak";0;0;0;0;in;1651791025055363077;1762682592166629686;AfanFarid113768;https://twitter.com/AfanFarid113768/status/1762971652340809844
Wed Feb 28 22:42:50 +0000 2024;1762971649781973151;"Mr Constancia me llaman. Un placer mis panas.   Contento, a lo mejor players mejores dirán bueh no es pa tanto, para mi hay que estar también ahí, si no juegas ni entrenas no vas a estar ahí nunca. 💪😸 https://t.co/hSI4KVYwjY";0;6;0;17;es;1266715396444491777;1762971649781973151;stormrevenga2;https://twitter.com/stormrevenga2/status/1762971649781973151
Wed Feb 28 22:42:20 +0000 2024;1762971522627522975;"@stormrevenga2 Igual, partidas en discord con los panas y poco más jajajajajja";0;1;0;1;es;2703902798;1762838825225564341;Rimperk;https://twitter.com/Rimperk/status/1762971522627522975
Wed Feb 28 22:41:52 +0000 2024;1762971407720309236;"@DrRubenMejia Estoy suscrito a su canal hace mucho. Es un experto en debates igual que sus panas Laje y Marquez";0;1;0;0;es;124043058;1762893879068565535;bajaduron;https://twitter.com/bajaduron/status/1762971407720309236
Wed Feb 28 22:41:46 +0000 2024;1762971381938160089;"@ryoyoyoww Ameeennn, ini napas udh panas sih :(";0;0;0;0;in;1302585702270472193;1762853251844821135;thslnca;https://twitter.com/thslnca/status/1762971381938160089
Wed Feb 28 22:41:26 +0000 2024;1762971296659542436;"@azmooncoldest kenapa emang di kaltim? panas bgtt kah? 😭";0;1;0;0;in;1476800730459639811;1762681394625757330;annyelire;https://twitter.com/annyelire/status/1762971296659542436
Wed Feb 28 22:40:39 +0000 2024;1762971102610153643;"@pickasouls adelyn... please tinggalin noah, he doesn't deserves anything. fokus sama sheo ajadeh, bikin noah nyesel se-nyeselnya, disini adelyn lebih sakit. noah seenaknya shooting adegan panas sana sini, giliran adelyn deket sama sheo aja ga dibolehin sama sekali. APA GA EGOIS ITU NAMANYA";0;0;0;0;in;1443457406562758661;1726578922710786306;_cherrynmitra_;https://twitter.com/_cherrynmitra_/status/1762971102610153643
Wed Feb 28 22:40:13 +0000 2024;1762970990043164844;"Los panas";0;0;0;0;es;1418322675286556678;1762970990043164844;vl23ss;https://twitter.com/vl23ss/status/1762970990043164844
Wed Feb 28 22:38:40 +0000 2024;1762970600186978607;"semalem mati lampu panas bgt😭";0;0;0;1;in;1665192755671482373;1762970600186978607;0912rev;https://twitter.com/0912rev/status/1762970600186978607
Wed Feb 28 22:38:23 +0000 2024;1762970530917896645;"@estebanavila Los negocios de los panas de la fef";0;0;0;0;es;32136534;1762924429540041169;mauro777er;https://twitter.com/mauro777er/status/1762970530917896645
Wed Feb 28 22:37:58 +0000 2024;1762970427033628789;"Temukan 【Pengiriman lokal】100% Original Smeg Thermal Cup Putih Susu Portable Cangkir Kopi Dingin Dan Panas Stainless Steel Insulated Cups 320ml seharga Rp230.000. Dapatkan sekarang juga di Shopee! https://t.co/MwejwS4HIA";0;0;0;0;in;1625258171005829123;1762970427033628789;hubbyachmad;https://twitter.com/hubbyachmad/status/1762970427033628789
Wed Feb 28 22:37:50 +0000 2024;1762970391264518567;"@NenkMonica Anak abah panas hhhhhhhh";0;0;0;0;in;1674777494250229780;1762451411948998905;winter_for40508;https://twitter.com/winter_for40508/status/1762970391264518567
Wed Feb 28 22:37:40 +0000 2024;1762970351661687003;"@StanislavG14037 @cat_ded_mitiay Лавров в 14-м:"Ну,вот вы танки показываете наши!Ну и что?А где доказательства?Ну,вот вы солдат наших показываете!И что?Где доказательства?Ну,паспорта их показываете!И что?Где доказательства?Почему говорите,что наша техника и наши солдаты есть в Украине?"Просто рузня всегда пиздит";0;0;0;0;ru;1498200739600076800;1762556586331955630;DiduPanas;https://twitter.com/DiduPanas/status/1762970351661687003
Wed Feb 28 22:37:28 +0000 2024;1762970301259006079;"Lucu sih emang Indonesia tuh. Dah tau musimnya cuma panas ama ujan tapi banyak yg ga terbiasa bawa payung 😅";0;1;0;1;in;92511539;1762970301259006079;ismeliala;https://twitter.com/ismeliala/status/1762970301259006079
Wed Feb 28 22:37:07 +0000 2024;1762970209881862230;"@herricahyadi Intinya "anies salah" Itu aja sih. Heran aja liat orang marah2 soal JPO ga ada atapnya, katanya panas banget lah, kehujanan lah. Padahal jpo itu cuma bagian minoritas dr perjalanan kaki, selebihnya pakai trotoar yang juga ga ada atap";0;0;0;4;in;1507769095152103431;1762765608121409884;si4riNew;https://twitter.com/si4riNew/status/1762970209881862230
Wed Feb 28 22:37:03 +0000 2024;1762970196019716407;"Pernah dimarahin karena komplain panas waktu jalan kaki di Jakarta karena gak bawa payung. Iya sih gue tau payung itu bukan cuman buat hujan. Cuman gue terus terang kaya kerasa gimana gitu make payung pas bukan hujan 🫠";0;0;1;0;in;41568771;1762970196019716407;LutfiHidayatR;https://twitter.com/LutfiHidayatR/status/1762970196019716407
Wed Feb 28 22:36:13 +0000 2024;1762969983707922544;"Bueno y esta si  será solamente para los panas fans de   #GoToubunnoHanayome   @Antho0269013  @Elfrutas05 @DiegoxRM21  @DAMIANELPRIMO  @FieraNino  @ItsThunder_X   Cual de estos dos carros prefieren   El Toyota AE86 del otro Fuutarou o el Toyota GT86 de la otra Yotsuba https://t.co/56n98siSKR";0;1;0;2;es;1426991894387638279;1762969983707922544;Jesus41360947;https://twitter.com/Jesus41360947/status/1762969983707922544
Wed Feb 28 22:35:49 +0000 2024;1762969883133026701;"@Orzaea tinggal masukin kopi sama gula... sama air panas...";0;1;0;0;in;1736255435479613440;1762491534472335689;mesintjaya;https://twitter.com/mesintjaya/status/1762969883133026701
Wed Feb 28 22:35:07 +0000 2024;1762969707186098496;"@theaftterglow ini group apaaa";0;1;0;0;in;1539389206937497600;1762813653743776157;currentlysit;https://twitter.com/currentlysit/status/1762969707186098496
Wed Feb 28 22:34:30 +0000 2024;1762969553506828420;"Dan kalo ada yg bawa2 iklim, hey. Mereka jga terdampak krisis iklim. Dan mereka parah dampaknya. Klo winter dingin bgt klo summer panas bgt  Heatwave, cold surge, dan istilah2 lain  Indonesia ga seberapa. Indonesia msih relatif hangat n nyaman. Tapi skrg bergerak ke arah yg buruk";0;0;0;0;in;778692608;1762782742218166582;akubukanako;https://twitter.com/akubukanako/status/1762969553506828420
Wed Feb 28 22:32:47 +0000 2024;1762969121463935268;"@LibreMENTE79 Estas fumada de la más barata loca. Tus panas evasores ni pagan impuestos .";0;0;0;0;es;1548867416;1762687591718007215;gsalgadogerman;https://twitter.com/gsalgadogerman/status/1762969121463935268
Wed Feb 28 22:32:43 +0000 2024;1762969105458708940;"@chroniclea3 Keluhan tanpa atap cuma dua kan?  1. Hujan 2. Panas Sedangkan manfaatnya 1. Minim kriminalitas 2. Ga jadi tempat tunawisma 3. Lebih indah di pandang baik jembatannya maupun sekitar 4. Hemat daya karena ga perlu lampu, ngaruh ke anggaran daerah, global warming dll Banyak kan…";19;30;233;2389;in;1592161567457808384;1762682592166629686;ananatre;https://twitter.com/ananatre/status/1762969105458708940
Wed Feb 28 22:31:41 +0000 2024;1762968846263009549;"Yo digo que algún día se va a jugar un concierto de estos panas con el amor de mi vida.";0;0;0;1;es;351017231;1762968846263009549;Untaljoel_;https://twitter.com/Untaljoel_/status/1762968846263009549
Wed Feb 28 22:31:36 +0000 2024;1762968821558816993;"Ga mud gue, litereli MASIH PAGI, KUPING GUE PANAS???";0;0;0;0;in;1498694415652556801;1762968592000426197;rosequartzlevis;https://twitter.com/rosequartzlevis/status/1762968821558816993
Wed Feb 28 22:31:24 +0000 2024;1762968771885727844;"@annasyh Nasi panas emg demegnya gede... w makan nasi putih cm 2-3 kali seminggu";0;1;0;0;in;229398120;1762945513064894609;luthfiyufajjiru;https://twitter.com/luthfiyufajjiru/status/1762968771885727844
Wed Feb 28 22:31:16 +0000 2024;1762968738767200423;"Los panas y yo en Soriana después de un partido, con dirección al pasillo de las frutas";0;2;0;2;es;1407063629992767488;1762968738767200423;ElLuisenciado01;https://twitter.com/ElLuisenciado01/status/1762968738767200423
Wed Feb 28 22:31:01 +0000 2024;1762968675261510080;"@_quirkyal0ne IYA LAGI klo dipikir pikir ngulang masa masa stress utbk dua kali.... untung ga gila";0;0;0;0;in;1539389206937497600;1762669988400463983;currentlysit;https://twitter.com/currentlysit/status/1762968675261510080
Wed Feb 28 22:30:00 +0000 2024;1762968419337412863;"Hadir dengan gagang ergonomis, teko ini bisa dengan mudah untuk Anda pegang dan pindahkan. Anda dapat menuang teh panas dengan nyaman https://t.co/eZ21OIYxu3";0;0;0;0;in;792201690665541632;1762968419337412863;GadgetUniks;https://twitter.com/GadgetUniks/status/1762968419337412863
Wed Feb 28 22:28:56 +0000 2024;1762968152323875101;"Hoy salí con mis amigos a jugar fútbol (Nada en serio partido entre panas) y en unos de los goles me animé a hacer un chalaka cómo salió? Pues...  Lo bueno  Fue gol  Patada bien ejecutada Lo malo F Espalda";0;0;0;0;es;1304552233237983233;1762968152323875101;ShadowM33343362;https://twitter.com/ShadowM33343362/status/1762968152323875101
Wed Feb 28 22:28:48 +0000 2024;1762968119705055478;"@chroniclea3 Panas segini aja ngeluh 🤦🤦🤦";0;0;0;5;in;1228468489511292928;1762682592166629686;BarisanOpOsisi;https://twitter.com/BarisanOpOsisi/status/1762968119705055478
Wed Feb 28 22:28:02 +0000 2024;1762967925936562679;"@jumintenkoplak Belajar yang benar adalah belajar dari kesalahan orang lain. Belajar yang baik adalah belajar dari kesalahan kita sendiri.  Yu njum, cantik deh";0;0;0;0;in;1016515489776873472;1762870870312366245;rawonpanasku;https://twitter.com/rawonpanasku/status/1762967925936562679
Wed Feb 28 22:27:48 +0000 2024;1762967866746544467;"ya ngomel lah orang panas kepanasan, hujan kehujanan. common sense aja ini mah";0;1;1;6;in;72848736;1762967866746544467;arjp__;https://twitter.com/arjp__/status/1762967866746544467
Wed Feb 28 22:27:18 +0000 2024;1762967742922338511;"@ustdagus @fajarnugros Temen gw nyebutnya Liam Geliga, soalnya bacotannya panas kayak balsem Geliga katanya 🤣";0;0;0;0;in;340924184;1762855732561789133;Fansa_Malik;https://twitter.com/Fansa_Malik/status/1762967742922338511
Wed Feb 28 22:27:11 +0000 2024;1762967711318225315;"@goraici "jANgaN ToKyO dONg" Negara temperate itu kalo musim panas bisa 40 ato 50 celcius. Jakarta seringnya cuma 30-35 kalo panas. Jarang banget nyentuh 35 keatas.  Ada hal2 yg memang harus memahami iklim lokal. Ini JPO fungsinya utk apa? Dan, org singapur tu chinese takut item..";2;6;0;2;in;778692608;1762806136611512734;akubukanako;https://twitter.com/akubukanako/status/1762967711318225315
Wed Feb 28 22:27:04 +0000 2024;1762967682108870705;"@achupapoo @SiempreAes Más panas pa ti🤣🤣🤣😪";0;1;0;1;es;1603547316585103362;1762959741104394322;josechu1905;https://twitter.com/josechu1905/status/1762967682108870705
Wed Feb 28 22:26:41 +0000 2024;1762967587804295666;"fak men kena minyak panas";0;2;0;0;in;1387191158573391873;1762967587804295666;vermonline;https://twitter.com/vermonline/status/1762967587804295666
Wed Feb 28 22:26:22 +0000 2024;1762967508221333718;"Oferta unica en la vida mis panas :3";0;0;0;1;es;2508182762;1762967508221333718;kokelin1;https://twitter.com/kokelin1/status/1762967508221333718
Wed Feb 28 22:25:46 +0000 2024;1762967353879355400;"🏆Award for Best Capitol National Anthem of the Year goes to Edmond Memorial High School. It’s dusty in here 🥲🇺🇸 https://t.co/pmhf5Qq7bY";0;0;0;4;en;353767571;1762967353879355400;BrysonPanas;https://twitter.com/BrysonPanas/status/1762967353879355400
Wed Feb 28 22:25:01 +0000 2024;1762967165467320828;"@kozirama Panas maksimal Jepang sama disini beda ler";0;0;0;0;in;97647313;1762777303690727445;rayqusa;https://twitter.com/rayqusa/status/1762967165467320828
Wed Feb 28 22:25:00 +0000 2024;1762967162036093185;"@Aikelok Un descuentito pa los panas https://t.co/Y0cL2qUazA";0;1;0;0;es;1661854097140588546;1762955842788184418;Kirishima_xF;https://twitter.com/Kirishima_xF/status/1762967162036093185
Wed Feb 28 22:24:28 +0000 2024;1762967028669805020;"Tos mi panas con los k de dry";0;0;0;0;es;1655106260;1762967028669805020;bubuplas;https://twitter.com/bubuplas/status/1762967028669805020
Wed Feb 28 22:23:22 +0000 2024;1762966751124574566;"Dulu pas semester 2 aku pernah "mau" tes masuk di salah satu pondok pesantren di ponorogo, pas dah disana tiba" maaghku kambuh + badan panas :), mungkin penolakan tubuh kali ya, tapi ya dri awal aku gk niat masuk ponpes meskipun di iming" hp baru :)";0;1;0;0;in;1303138972101562368;1762966751124574566;hai_notme;https://twitter.com/hai_notme/status/1762966751124574566
Wed Feb 28 22:22:54 +0000 2024;1762966633256304644;"Perempat Final Piala FA bakal berlangsung panas! 🔥   Gimana prediksi kalian? 🤔  #facup #blnrin #bolanet https://t.co/2mwkuLHYAf";1;1;8;30;in;85537477;1762966633256304644;Bolanet;https://twitter.com/Bolanet/status/1762966633256304644
Wed Feb 28 22:22:41 +0000 2024;1762966577656582649;"@evelpisto Terserah dong. Agama2 gw kok. Semua kehidupan udah di atur, kok situ yang panas. Kalungan kulkas sono. Dran drun, masih musim met jamet?🤣 https://t.co/TBWsU93TVG";0;1;0;0;in;1677584376106995713;1762719244066889738;hy__nov;https://twitter.com/hy__nov/status/1762966577656582649
Wed Feb 28 22:21:29 +0000 2024;1762966279059808421;"@littleshana_ Panas dan sekejap jer kann...";0;0;0;0;in;2251338204;1762845517128802743;fayeeed81;https://twitter.com/fayeeed81/status/1762966279059808421
Wed Feb 28 22:20:49 +0000 2024;1762966110297894940;"Panas banget kegnya kalo ada gw.";0;0;0;0;in;1241364377158029313;1762966108196544996;oongiwife;https://twitter.com/oongiwife/status/1762966110297894940
Wed Feb 28 22:20:18 +0000 2024;1762965980354068598;"@Solisidtor @hamzahzainudin_ Kalau dh tau ydpa pon panas dgn pembangkang, xyah la bikin gempak isu yg berkait dgn ydpa. Otak letak mana pembangkang ni.. lemahhh betul";0;0;0;0;in;1061105774070456320;1762417412358783016;AhmadRithaudde1;https://twitter.com/AhmadRithaudde1/status/1762965980354068598
Wed Feb 28 22:20:13 +0000 2024;1762965959931773120;"@Ayman_Blk Hace poco eran unos, ahora se ha sumado el Catalán xd, este chico esta asi de deprimido y solo porque todos sus panas van pa dentro xd";0;1;0;1;es;3045867105;1762847106488770993;Maria_S8;https://twitter.com/Maria_S8/status/1762965959931773120
Wed Feb 28 22:20:11 +0000 2024;1762965952046514224;"Aquí de colegueo con los #panas https://t.co/4YytoTqz7v";0;1;1;2;es;1656567516020211713;1762965952046514224;antonioillojuan;https://twitter.com/antonioillojuan/status/1762965952046514224
Wed Feb 28 22:20:06 +0000 2024;1762965927337808368;"@elonmuskADO 1528";0;0;0;0;und;1652317059735232518;1762599927299952664;olga_panas94195;https://twitter.com/olga_panas94195/status/1762965927337808368
Wed Feb 28 22:19:34 +0000 2024;1762965793841819769;"@banjarbase B apa sarumah wn mntuha Wan kuitan saurang hj rancak panas telinga 🤣";0;0;0;0;in;1644902128295739392;1762861145986306170;Serigala_Blue;https://twitter.com/Serigala_Blue/status/1762965793841819769
Wed Feb 28 22:19:31 +0000 2024;1762965782995329162;"@fugazipolitik Yo le he dicho a panas mios que en Cuba hay una estatua en honor a Ubre Blanca jaja";0;0;0;1;es;1268440086711955458;1762961362588778674;joethecuban011;https://twitter.com/joethecuban011/status/1762965782995329162
Wed Feb 28 22:19:28 +0000 2024;1762965767933628917;"@InfoLurah oposisi makin panas, mskin lucu. dasar barisn sumbu pendek. emosiny gmpang dipermainkan 🤣";0;0;0;1;in;1712304509291298816;1762903925043421342;azhadakwah1;https://twitter.com/azhadakwah1/status/1762965767933628917
Wed Feb 28 22:19:19 +0000 2024;1762965731988431020;"ya Allah lulusin ak utbk biar ak bs leluasa main the sims 🤲🤲🤲";0;1;0;3;in;1539389206937497600;1762965731988431020;currentlysit;https://twitter.com/currentlysit/status/1762965731988431020
Wed Feb 28 22:19:05 +0000 2024;1762965671544008845;"el mehor debut siono panas 👀👀👀👀👀👀👀👀👀 https://t.co/q2AtgLYyIT";0;0;0;2;es;1720495874579501057;1762965671544008845;dydychad;https://twitter.com/dydychad/status/1762965671544008845
Wed Feb 28 22:18:20 +0000 2024;1762965486533488769;"@lks66_ @mkini_bm Kalau anwar balas sikit je habis kena “TARIK BALIKKKK” semua pembangkang. Anwar pula sambil gelak2 sengih2 lagi lah panas 😂😂😂";0;0;0;1;in;1674813538630791168;1762758281557385497;mhdzrlslh;https://twitter.com/mhdzrlslh/status/1762965486533488769
Wed Feb 28 22:17:18 +0000 2024;1762965224083353946;"@miftahihsan_ tapi kalo panas 2 spicy sih boleh";0;1;0;0;in;351375307;1762960278873055722;hhharjito;https://twitter.com/hhharjito/status/1762965224083353946
Wed Feb 28 22:17:14 +0000 2024;1762965208203739553;"emang absurd banget nih JPO, asli. Kalau panas, kepanasan sampe ubun-ubun, kalo hujan, licin karena lantainya kayu, bgsaattt.";0;0;0;0;in;1182862974;1762965208203739553;horangiyy;https://twitter.com/horangiyy/status/1762965208203739553
Wed Feb 28 22:16:52 +0000 2024;1762965113504710710;"PANAS";0;0;0;0;es;771333184633962497;1762965113504710710;akuuyaaakuuu_;https://twitter.com/akuuyaaakuuu_/status/1762965113504710710
Wed Feb 28 22:16:50 +0000 2024;1762965108798509380;"los panas no fallan";0;0;0;0;es;1510651293953626118;1762965108798509380;manolo_theSun;https://twitter.com/manolo_theSun/status/1762965108798509380
Wed Feb 28 22:15:48 +0000 2024;1762964845391913281;"duros esos panas! 💪💪💪💪";0;0;0;0;es;124056466;1762964845391913281;BlaShadow;https://twitter.com/BlaShadow/status/1762964845391913281
Wed Feb 28 22:15:00 +0000 2024;1762964644392763712;"@PIXELGYU iiih sekarang gapapa ga kak perutnyaa? masih panas? mules ga?";0;1;0;0;in;1576908414944702464;1762832490467881191;itscaabin;https://twitter.com/itscaabin/status/1762964644392763712
Wed Feb 28 22:14:26 +0000 2024;1762964502340157534;"@convomfs Logikanya kl emg mereka gamau kerja kek gt kan bisa nabung &amp  keluar. Tp nyatanya kerjaan haram tuh uangnya panas, cpt habis, dan ya bakal dihasut setan u/ terjerumus ke lingkaran itu. Lebih terhormat kerja cuci gosok, jual nasi bungkus kek dll";0;0;0;1;in;1500538911956692993;1762919355032199288;madamclementia;https://twitter.com/madamclementia/status/1762964502340157534
Wed Feb 28 22:13:43 +0000 2024;1762964322429399284;"Mamaguevo la perfección entre panes (no panas)";0;0;0;0;es;1555187426842345473;1762964322429399284;fernxndo___;https://twitter.com/fernxndo___/status/1762964322429399284
Wed Feb 28 22:13:25 +0000 2024;1762964248114970911;"pagi pagi gini enaknya pacaran sama brandom salim";0;0;0;0;in;1539389206937497600;1762964248114970911;currentlysit;https://twitter.com/currentlysit/status/1762964248114970911
Wed Feb 28 22:12:30 +0000 2024;1762964016434188604;"Anak filsafat gabikin skripsi, cuma bikin paper berapa halaman nyomot mazhab frankfurt doang, gaperlu terjun ke lapangan panas-panasan mukulin batu sembari nyium bau tai kucing, gamake aplikasi penginderaan jauh, ga keluar duit penelitian, kok bisa galulus-lulus si";0;1;0;3;in;1147513535104110592;1762964016434188604;grizzlystardust;https://twitter.com/grizzlystardust/status/1762964016434188604
Wed Feb 28 22:12:19 +0000 2024;1762963971542540293;"@Yattie2023 @LordZeus2018 @TeddGus Cieee....yg 58 %, kan udah menang, kenapa masih aja panas?  Mereka capek lah menjelaskan ke kalian bgm curangnya. Dijelaskan pake fakta jg kalian denial. Trs otak lu sendiri dimana dong? Kalo cm utk mikir kebenaran fakta aja ga bisa.";1;3;0;0;in;1295627682445553665;1762831553091321907;IinMo6;https://twitter.com/IinMo6/status/1762963971542540293
Wed Feb 28 22:11:42 +0000 2024;1762963814126104586;"@sqytherin @Dennysiregar7 Panas lu ya...kwkwkwk...tenang...pesan saya jangan pernah melawan orang baik...kalah lu...";1;0;1;2;in;140406479;1762709193293984192;Chr1zwae;https://twitter.com/Chr1zwae/status/1762963814126104586
Wed Feb 28 22:10:56 +0000 2024;1762963621082972635;"@CarrilloRosero Entre panas se aclaran, la verdad es q oscurecen";0;0;0;4;es;341075047;1762959078182047966;frailejon74;https://twitter.com/frailejon74/status/1762963621082972635
Wed Feb 28 22:10:50 +0000 2024;1762963596991230179;"@Malaythai11 yg komen2 panas tu nape busuk hati dgn kelate yer hahahaa";0;0;0;0;in;1393259187266756608;1762264571706769892;MamatAl04722688;https://twitter.com/MamatAl04722688/status/1762963596991230179
Wed Feb 28 22:10:35 +0000 2024;1762963532377702698;"@LaPosta_Ecu @AnderssonBoscan Sus panas... Aun no se por qué estan campantes?";0;0;0;0;es;2548473968;1762916447074890225;kasaltorr;https://twitter.com/kasaltorr/status/1762963532377702698
Wed Feb 28 22:10:12 +0000 2024;1762963436479156680;"Mykhaylo Mudryk (MCO) vs Leeds  1 Gol Disparos al marco: 2/2 (100%) Pases precisos: 16/22 (73%) Pases al 1/3 rival: 8 Toques en 1/3 rival: 4 Oport. creadas: 2 Tiros largos precisos: 2/4 https://t.co/7OXnoqscj2";0;1;1;7;es;1387930609;1762963436479156680;lospanasblues;https://twitter.com/lospanasblues/status/1762963436479156680
Wed Feb 28 22:09:15 +0000 2024;1762963200092381687;"panas yo no sirvo pa trabajar ni para estudiar ni para hacer lo minimo vital para mantenerme con vida";0;0;0;0;es;1284551647394500617;1762963200092381687;trepanationn;https://twitter.com/trepanationn/status/1762963200092381687
Wed Feb 28 22:08:56 +0000 2024;1762963117804568609;"@finkledusty That's fine among the scientist community.  I'm referring to policy makers and governments who prefer ideology and opinion while ignoring stringent evidence.  Gdner affirming care. Vaccines.  Etc.";0;1;0;0;en;211721267;1762931930490683757;marnipanas;https://twitter.com/marnipanas/status/1762963117804568609
Wed Feb 28 22:08:42 +0000 2024;1762963061860962534;"Anjjjj, benci bat gw ma yang namanya ketiduran pas lagi panas taiiii. Tidur gw jadi gelisah anjg";0;0;0;1;in;1414474542148247561;1762963061860962534;pinutsupinut;https://twitter.com/pinutsupinut/status/1762963061860962534
Wed Feb 28 22:08:19 +0000 2024;1762962963265130953;"Acudan al bait mis panas. Bicho coreano de máxima calidad";0;0;0;1;es;1664008443181637632;1762962963265130953;debarrecheguren;https://twitter.com/debarrecheguren/status/1762962963265130953
Wed Feb 28 22:08:16 +0000 2024;1762962953010028592;"Yo comparto las skills a mis panas siempre";0;0;0;1;es;1600152972566077443;1762962953010028592;reyesjuanseb;https://twitter.com/reyesjuanseb/status/1762962953010028592
